ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2270,18,21189.730608864513,0.21581685019245223,1,174,7430,2013,9269
2271,35,26405.82761746676,0.11810290001903,1,1250,7017,1564,7331
2272,42,21950.811013016566,0.17616166536032163,1,142,5279,2791,7928
2273,20,28376.58778471263,0.1627413401672849,1,226,6982,1348,8104
2274,29,39835.20971555754,0.053115646314722084,1,1970,5290,1568,4888
2275,23,24658.758313133636,0.010735509078270367,0,0,0,0,0
2276,52,20083.24114076728,0.039367234746243464,1,403,10467,1485,11549
2277,21,24163.89963649867,0.1575928967171717,1,291,7859,1667,9235
2278,64,38235.47949120406,0.27137454923959897,0,80,0,0,-80
2279,65,21444.109824220017,0.19892749842382287,1,135,5352,1613,6830
2280,41,20283.235909069626,0.14752346554125792,0,3,0,0,-3
2281,70,25081.454486271836,0.004379180744565621,0,16,0,0,-16
2282,20,39656.31193566549,0.18049792869789372,1,49,22158,1409,23518
2283,56,23163.805552706042,0.23748332457616056,0,49,0,0,-49
2284,36,33152.507242928536,0.25474033166543825,0,33,0,0,-33
2285,18,20674.18908234518,0.13598175507154872,1,537,6717,2811,8991
2286,54,20939.649415529984,0.003503941659859687,0,5,0,0,-5
2287,55,23422.581007220688,0.03961210260092047,1,72,5366,1880,7174
2288,61,38397.398918645544,0.04786459474534421,1,465,6218,1475,7228
2289,52,27777.178058576625,0.409953086783228,1,290,5399,2687,7796
2290,23,21506.938690406554,0.10740259588393539,1,689,6607,1663,7581
2291,65,25108.454476786654,0.07383140237912292,1,543,8744,1480,9681
2292,32,28243.05976467582,0.06085431405313417,0,122,0,0,-122
2293,56,27781.263723421238,0.18926282128476413,1,51,8017,1767,9733
2294,32,28306.139146615602,0.3455090559050887,1,344,6393,2194,8243
2295,70,25333.70050073227,0.02730015669496903,1,151,6092,1595,7536
2296,36,26614.08277213376,0.2744626047697195,0,75,0,0,-75
2297,61,31695.79318691602,0.15626682226389244,0,10,0,0,-10
2298,39,81401.54597246103,0.1005063541710149,1,83,6354,2416,8687
2299,51,23316.831225358204,0.29881631284865867,1,192,6382,1380,7570
2300,30,28863.269773425433,0.0909244237027499,1,213,5239,2655,7681
2301,37,31524.129375492343,0.11684385725020066,1,174,9368,1500,10694
2302,24,21019.648470730506,0.2283804324143411,0,169,0,0,-169
2303,75,23414.161185250414,0.28976201619389774,1,311,6185,1399,7273
2304,27,31388.895218694743,0.0747368889990701,0,23,0,0,-23
2305,49,42445.36349809048,0.06904781605972604,1,853,8737,3106,10990
2306,24,27428.69205944597,0.31209075119787627,0,52,0,0,-52
2307,74,20505.263372988535,0.14410015944471208,1,317,24092,1391,25166
2308,36,25238.534730937627,0.10289709571460479,1,483,8445,2361,10323
2309,25,35955.193018645936,0.0660397493914012,0,63,0,0,-63
2310,46,27973.289001919555,0.31810610362906605,1,100,6407,2393,8700
2311,45,20879.135202854683,0.09210554313232001,0,4,0,0,-4
2312,39,45153.511552195436,0.5669482477238826,1,229,5454,2765,7990
2313,71,32786.54159188614,0.03402720908283323,1,204,8562,2299,10657
2314,45,32499.901735022537,0.05795110161732647,0,80,0,0,-80
2315,63,22188.470720507692,0.0776385823386017,1,1886,6180,3271,7565
2316,21,39463.83766360492,0.05140937308332752,1,1388,14393,7337,20342
2317,37,20685.741660406627,0.1713558218693201,1,364,7868,1429,8933
2318,47,22434.216028137824,0.06572271643619773,1,362,8212,1358,9208
2319,25,21580.606024611818,0.014411984770300824,1,336,7451,1550,8665
2320,21,25597.49288666746,0.009762504981573793,1,634,6462,1962,7790
2321,74,34285.48868698106,0.009018298382215508,1,75,6212,1417,7554
2322,64,27416.202169145592,0.25368764955117545,1,270,5813,1413,6956
2323,53,31888.627769295676,0.37846073341811004,1,1234,11087,2324,12177
2324,28,73036.53132657763,0.201952370659931,1,392,6527,1549,7684
2325,47,24977.859695287338,0.09256329015539681,1,143,5247,1448,6552
2326,20,21654.84912561767,0.04944443830878916,1,383,6087,1583,7287
2327,19,21522.697322508822,0.021357000812457557,0,17,0,0,-17
2328,34,29869.504403948864,0.23631700405609274,1,189,5289,1409,6509
2329,18,20121.749724874197,0.044134348528017904,1,678,5502,1613,6437
2330,22,20915.54405046949,0.1644393078189811,0,9,0,0,-9
2331,27,22659.665839101614,0.0498823328832443,1,473,7224,1462,8213
2332,22,20664.54771471462,0.337868436891399,0,70,0,0,-70
2333,27,23738.31184659026,0.18709340120089427,1,634,7244,1719,8329
2334,22,22373.94930092376,0.3584478832179089,1,108,7489,1435,8816
2335,43,25415.50939814245,0.03922148208785699,1,68,10099,2042,12073
2336,23,22649.26167611431,0.19901480817773687,0,8,0,0,-8
2337,42,40575.60555136682,0.2279363018000447,0,159,0,0,-159
2338,20,22921.71723990923,0.050616900763629596,0,71,0,0,-71
2339,19,20120.831996532557,0.24272019608985573,1,847,9802,1656,10611
2340,24,21651.96318800739,0.0596459444353588,0,39,0,0,-39
2341,41,29325.21325235128,0.14095702376498925,1,435,5727,1374,6666
2342,20,20413.9440060023,0.21192972236841626,0,17,0,0,-17
2343,74,26906.581902941718,0.035355055747350636,1,476,8018,1600,9142
2344,23,20466.332206203842,0.0397228077828177,0,30,0,0,-30
2345,68,28458.797489403514,0.10818637121521293,1,1267,5953,2990,7676
2346,56,25062.441493860806,0.04898789829992948,0,81,0,0,-81
2347,57,29259.327201409487,0.07448787461093305,1,614,6256,1734,7376
2348,18,34445.57071051704,0.03693808398752193,1,99,10530,4138,14569
2349,36,56484.38327129206,0.04929946917639455,1,77,10620,2139,12682
2350,27,52966.59344076014,0.149393263651631,1,177,5648,3830,9301
2351,20,22700.865653481724,0.11650826107261841,1,116,11402,1370,12656
2352,51,20088.767113632468,0.13349042392405897,1,618,7203,1452,8037
2353,42,20757.525102230953,0.061828770309917104,1,196,8921,1659,10384
2354,29,30005.27602552698,0.1577031764613402,1,377,5608,1856,7087
2355,51,24525.25273621203,0.23474960840867848,0,100,0,0,-100
2356,42,21008.433116763015,0.22667773692551532,0,62,0,0,-62
2357,39,45173.99206754882,0.21949070474306306,1,130,5860,1480,7210
2358,25,23912.498790998718,0.12642277888402484,1,92,13020,1402,14330
2359,56,24111.808915005888,0.042428939896949264,1,228,9027,1603,10402
2360,51,22729.547836070542,0.24131563945258558,1,1661,7826,1586,7751
2361,23,24722.78102309031,0.08118819876768854,1,2100,8665,1512,8077
2362,58,120480.06588929209,0.14804536112534744,1,135,43186,3392,46443
2363,32,23121.815068816024,0.003108893325977633,1,230,6811,1359,7940
2364,22,23939.812612727826,0.1392301837935702,1,42,7364,2041,9363
2365,33,32871.08271298271,0.16273222423698364,1,136,8261,2207,10332
2366,22,30103.652584100008,0.022400513632122625,1,404,5986,1683,7265
2367,25,22824.127043495555,0.30924969280385783,1,1118,5319,1469,5670
2368,26,31733.00977511122,0.04072431486186175,1,593,6478,2003,7888
2369,25,21826.403713898766,0.030298199203071058,1,331,7263,1480,8412
2370,32,35963.11037559581,0.026879435945572135,1,560,5917,2227,7584
2371,29,20098.80709719209,0.18001103864270163,1,995,8034,1484,8523
2372,39,33353.63794892165,0.16477562356341513,1,1214,5381,2462,6629
2373,28,30438.370697559956,0.22295926454936066,0,60,0,0,-60
2374,62,20427.114015306488,0.39931598466558066,1,844,6027,1499,6682
2375,73,20695.010358946627,0.0216792846046326,1,162,6377,1847,8062
2376,31,20743.451576249758,0.1465325588497081,1,157,5588,1645,7076
2377,57,56308.71692932806,0.12914218964646915,1,260,5439,1393,6572
2378,22,24151.310235073495,0.024505121768856265,1,794,6436,1719,7361
2379,38,55856.04671842071,0.054334325493844225,1,1589,11042,4333,13786
2380,28,28862.60109082504,0.2929903581933719,1,568,6362,1547,7341
2381,31,25649.017396646293,0.02662304719485879,0,161,0,0,-161
2382,45,57024.395709983684,0.1840570836091716,1,1540,6395,1770,6625
2383,46,28096.11970632582,0.038709832867098476,1,1272,7824,1475,8027
2384,50,25500.137955616137,0.2608074191360257,1,171,13001,2412,15242
2385,47,50293.6500397919,0.5169933065845418,1,223,8668,1668,10113
2386,56,22796.95621561224,0.14080637439050292,1,653,8712,1369,9428
2387,26,20771.214042087642,0.23156771154608383,0,80,0,0,-80
2388,58,21725.379792632404,0.04751612043907992,1,93,9561,1435,10903
2389,34,25230.577639928862,0.05151009988649108,1,414,6728,1757,8071
2390,18,73029.07102106365,0.27213335807610334,0,39,0,0,-39
2391,33,28364.14222625544,0.13242853535057514,1,120,5934,1503,7317
2392,21,22488.27520282374,0.11772298799556527,1,604,6096,2033,7525
2393,55,23666.828497393202,0.02109711764577751,0,51,0,0,-51
2394,18,23871.6700921951,0.03597021520276521,0,80,0,0,-80
2395,71,20807.219772938344,0.01645574991600547,1,955,7848,1816,8709
2396,19,21439.07597154434,0.1275980264932985,1,492,6379,2055,7942
2397,44,20159.510717508092,0.144766711291399,1,551,8618,4791,12858
2398,31,20248.422921901543,0.002611628471311426,1,843,18584,1725,19466
2399,60,29820.898091858988,0.09078508188639571,1,878,5823,2358,7303
2400,27,25075.246436911268,0.4916808001566,0,172,0,0,-172
2401,31,30121.223860216032,0.004296726202339039,0,31,0,0,-31
2402,52,20441.6780181975,0.1264603591137559,0,5,0,0,-5
2403,60,21890.07999783745,0.06353801282211778,1,1798,5461,1482,5145
2404,25,20791.130929243765,0.03850709437785599,1,295,8407,1412,9524
2405,21,20826.291723363178,0.10694041462604516,1,65,9179,1532,10646
2406,71,22870.17240235358,0.2592049676277311,0,13,0,0,-13
2407,51,21272.03517346697,0.32374355195625454,1,815,5622,2095,6902
2408,56,41120.8179239503,0.16499964931860933,1,185,31271,1767,32853
2409,47,47687.343469546446,0.24356268413380242,1,393,5356,1657,6620
2410,33,33104.38148634294,0.1455133677129512,1,39,7223,1633,8817
2411,48,35081.370948482065,0.023245465947468187,1,364,9025,1686,10347
2412,42,55641.28777179166,0.013556935136071497,1,1063,9689,1597,10223
2413,51,34979.679926186334,0.22591038678031403,1,156,7160,1822,8826
2414,61,27094.421088169925,0.25802831307001783,1,502,5543,1876,6917
2415,28,24714.538264461615,0.0028094823066876226,1,215,11174,1338,12297
2416,54,23846.518044080614,0.2917497555630157,1,227,7601,4854,12228
2417,34,25102.690141039777,0.10520230021516418,0,22,0,0,-22
2418,40,24274.871897359597,0.0639975726509617,1,558,5727,1438,6607
2419,27,22602.012524066784,0.03904834468734712,0,109,0,0,-109
2420,74,24331.84162182184,0.030730152322083194,1,612,5550,1348,6286
2421,23,20939.29289140811,0.14591022368578418,0,68,0,0,-68
2422,49,28479.41244791633,0.08162351725619396,1,294,6137,1752,7595
2423,19,33127.50262080918,0.04462864667574377,1,524,6441,1372,7289
2424,25,24302.788503450676,0.35223013900929206,0,119,0,0,-119
2425,25,25719.528020068912,0.018625010452711546,1,266,5347,1703,6784
2426,37,23475.34890473666,0.08323001293285537,1,108,7226,1389,8507
2427,27,28707.785410327597,0.0288029207357213,1,266,23526,1380,24640
2428,22,21885.1610710292,0.14668885829228617,1,115,6113,1546,7544
2429,41,45526.78694792913,0.06061553586672626,1,148,5917,1513,7282
2430,29,42472.989921979584,0.016908165911238688,1,167,6242,1656,7731
2431,36,20496.405921210473,0.17051376913376914,0,80,0,0,-80
2432,60,22202.20571346828,0.04784631256371676,1,94,6358,1433,7697
2433,42,25042.331842519005,0.06391901459316368,1,99,9686,1575,11162
2434,53,20019.242850362414,0.11398296005595616,0,119,0,0,-119
2435,23,31792.73035258655,0.060177954830481294,1,550,7360,1926,8736
2436,32,29518.92241168403,0.023004191640522725,1,255,7922,1613,9280
2437,27,41494.888422837175,0.12211053108325422,1,464,7875,1446,8857
2438,18,28967.801814346873,0.036159156244954825,0,71,0,0,-71
2439,35,23724.972394285312,0.009146095105374648,0,0,0,0,0
2440,27,20131.220480735617,0.023679328170013014,0,25,0,0,-25
2441,62,39833.49772688667,0.18129445336814579,1,491,10169,1864,11542
2442,43,27787.888934014645,0.30811650961976356,1,361,6907,1685,8231
2443,25,28213.776512488388,0.3201251401367416,1,632,7625,2413,9406
2444,56,25255.512833233475,0.06288951351439499,0,229,0,0,-229
2445,53,28533.258086452995,0.001808240363182909,1,626,8087,2628,10089
2446,42,20776.068890539493,0.10870327541862095,1,46,16435,1340,17729
2447,48,55634.28037830971,0.044202101951144344,1,303,5475,2036,7208
2448,38,50914.34734608494,0.08741984468615331,1,733,8190,1595,9052
2449,63,20557.601853617583,0.2788367501017924,0,113,0,0,-113
2450,43,34604.650680334016,0.014895481126363106,1,707,8130,1384,8807
2451,19,21905.780642834252,0.04211534534978803,1,187,38764,1416,39993
2452,24,21560.132749900065,0.08800874236330733,1,555,8282,2830,10557
2453,47,25336.1275817356,0.0186370200573839,1,187,11569,1407,12789
2454,55,31093.61482518703,0.20447067852351367,1,521,32297,2654,34430
2455,22,27313.433785404788,0.16795873784694948,1,245,15593,1430,16778
2456,20,22701.9025456025,0.03214365885755717,0,131,0,0,-131
2457,46,30397.278140576775,0.06143135154854624,1,582,6675,1423,7516
2458,61,23085.423152837786,0.10019172251865924,1,475,7387,2307,9219
2459,53,28530.02946240433,0.10559826905800869,1,1347,5435,1477,5565
2460,29,25695.077349455125,0.15354776033835432,1,581,7863,2311,9593
2461,42,21180.78899209138,0.06914011261632225,1,185,5579,2349,7743
2462,62,24522.50810095842,0.03384867157994208,1,8,8179,1656,9827
2463,59,20068.305609824045,0.06998940681012215,1,301,11046,1785,12530
2464,72,81894.56298645592,0.006100312019884218,1,1801,12708,1711,12618
2465,26,49208.60268291063,0.10943196638330842,1,471,5504,1777,6810
2466,28,20165.15137901641,0.023653569240036743,1,839,8320,2208,9689
2467,40,29074.296075356364,0.10388213718034033,0,4,0,0,-4
2468,67,53923.81334297032,0.47519441528348677,0,56,0,0,-56
2469,68,20015.57968495037,0.15722326039083726,1,456,5876,1341,6761
2470,47,44137.69721088834,0.14271438218000118,1,367,7468,1336,8437
2471,74,104555.497169268,0.005790723698855085,1,144,59399,1784,61039
2472,32,25740.431552215854,0.01798860600368185,1,108,7598,1909,9399
2473,19,30137.065233517358,0.05778327224294253,0,145,0,0,-145
2474,55,20369.663399962068,0.1576460408822394,1,755,8055,1792,9092
2475,20,20648.32723574259,0.22924165785447398,0,105,0,0,-105
2476,35,37028.15615328239,0.03933023067116975,1,289,7633,1413,8757
2477,65,28608.743521545563,0.11556644935521634,1,487,8116,2034,9663
2478,57,32200.916572233484,0.03102235716011137,1,90,10437,3030,13377
2479,25,23197.215373470517,0.06817388320536488,1,461,14459,1397,15395
2480,20,21405.85501086127,0.0834689064328769,1,922,6171,1592,6841
2481,25,24407.550463551343,0.16151316282345662,1,497,5364,1762,6629
2482,75,28282.058801918283,0.21983492952205086,0,3,0,0,-3
2483,40,35053.951673379685,0.021358291863027592,1,1510,5987,1839,6316
2484,23,34732.14893232961,0.29199783122634754,1,502,9735,1561,10794
2485,46,20289.59361109949,0.0028046642606836428,1,267,5954,2204,7891
2486,26,28924.020590440316,0.003290019586255572,1,165,5909,1411,7155
2487,19,20563.485928276947,0.09651090351246126,0,59,0,0,-59
2488,38,32510.27100278171,0.05123939068781569,1,130,11853,2284,14007
2489,19,36183.32541968915,0.3870380750698861,0,27,0,0,-27
2490,26,79945.86213062906,0.056900045944816215,1,400,5623,2059,7282
2491,52,46799.69731187069,0.057637694319871695,1,124,11900,1343,13119
2492,38,21883.185373639975,0.03872827206081293,1,1003,18623,1495,19115
2493,50,23792.337255930863,0.013457631814798272,1,163,15730,1571,17138
2494,54,20410.91187233581,0.3933393550082482,1,898,18549,1871,19522
2495,41,36253.8581068188,0.11754829555660097,1,17,10965,2312,13260
2496,40,47523.84814194358,0.057998382162848104,1,103,7501,1659,9057
2497,66,20753.880520660052,0.13755843202097995,1,891,19827,1645,20581
2498,54,23094.157452036787,0.08182377569298394,1,457,9899,4409,13851
2499,20,21004.785857856434,0.008226464712499335,1,1015,6670,1677,7332
2500,52,20621.04875615984,0.10472164303402785,1,831,10823,1334,11326
2501,60,22140.770146775423,0.11428258604564841,1,978,9186,1456,9664
2502,64,23213.118161063172,0.2978758068055827,1,167,9052,1593,10478
2503,36,49211.53150875978,0.12522152405061218,0,85,0,0,-85
2504,75,25630.40750748991,0.15998536718669035,1,173,6717,1539,8083
2505,55,28294.930788359175,0.054241606221946286,1,58,7525,3260,10727
2506,22,21299.39971479171,0.28468846569494916,0,20,0,0,-20
2507,24,24563.834700359326,0.3608206898498841,1,1633,11343,1727,11437
2508,56,34095.227234487495,0.40568685412543815,1,591,8043,1404,8856
2509,27,73567.3364007329,0.04296595543928115,1,282,14057,1766,15541
2510,30,36424.903242596876,0.0034497110795998335,1,362,24344,1418,25400
2511,42,22344.091997966465,0.15641126321876772,1,160,6350,2286,8476
2512,70,20141.13937664004,0.012843767061175819,0,35,0,0,-35
2513,31,21347.795463819162,0.10678559950928372,1,162,5418,2314,7570
2514,36,33182.855621377785,0.31046733495938234,0,66,0,0,-66
2515,50,31900.180811217037,0.07508256487399102,1,84,9036,1644,10596
2516,41,31224.032129867486,0.05802578994626244,1,874,5537,1795,6458
2517,27,23882.46887004596,0.03646464078600194,1,1000,7745,1988,8733
2518,43,38281.47757772661,0.2759466803797758,1,225,8302,7783,15860
2519,46,20291.613982920924,0.19152724485156128,0,20,0,0,-20
2520,40,25584.414916042835,0.005662785132042458,1,299,5875,5767,11343
2521,38,33952.9978525914,0.03367472180834508,1,648,8463,1512,9327
2522,22,31482.78100998483,0.06275555396435176,1,1493,9472,2129,10108
2523,19,21648.823018065017,0.1459594061046158,0,17,0,0,-17
2524,31,23096.152553730088,0.2364523686386993,1,396,6181,3415,9200
2525,21,30164.927041895342,0.2988960330999386,0,19,0,0,-19
2526,28,24622.07609554117,0.12268382277651742,1,230,12738,1928,14436
2527,57,43903.99231092504,0.1958671318953931,1,1086,13743,1432,14089
2528,18,35424.30858879758,0.0965770591144162,1,680,6045,1917,7282
2529,37,30811.375997493302,0.03265179781344724,1,236,12810,1355,13929
2530,28,32492.795772470858,0.014456216829133678,1,219,7115,2778,9674
2531,41,33915.58493802977,0.13938044512213388,1,1164,5956,1613,6405
2532,73,21521.99205953594,0.11898341775271164,1,1207,7279,3266,9338
2533,26,20640.957270306702,0.2741664383770934,0,12,0,0,-12
2534,21,31142.635924106227,0.1846308117399205,1,834,7398,1668,8232
2535,67,27242.850980751664,0.2538625249555206,1,900,8837,1557,9494
2536,41,42139.830169582565,0.20609426331616124,0,2,0,0,-2
2537,42,27538.33956819377,0.11202597962743471,1,583,10986,1430,11833
2538,40,39802.33997683336,0.17241088670364724,1,766,9631,1400,10265
2539,61,20963.996897466965,0.03194763043744733,1,499,8735,1679,9915
2540,58,63126.60174298256,0.038216465277426157,1,556,11825,1352,12621
2541,56,21585.097276120094,0.021270886057444288,1,291,5399,2651,7759
2542,42,22388.68237128813,0.3607976224076551,0,32,0,0,-32
2543,41,20899.571018989387,0.027754436067187013,1,307,5545,1341,6579
2544,32,24717.811844438696,0.26329756852893665,1,515,15269,1860,16614
2545,29,23816.22348928336,0.0015193137411633687,1,279,10441,2004,12166
2546,35,22228.407500377263,0.15008063050380147,1,131,7672,1882,9423
2547,72,33827.73189636377,0.2581794409986148,0,24,0,0,-24
