ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
8023,0,0,7,0,-7
8024,0,0,43,0,-43
8025,0,0,24,0,-24
8026,0,0,156,0,-156
8027,0,0,95,0,-95
8028,1,0,74,0,-74
8029,0,0,10,0,-10
8030,1,0,66,0,-66
8031,1,1,1210,1580,370
8032,1,0,53,0,-53
8033,0,0,135,0,-135
8034,0,0,26,0,-26
8035,1,0,10,0,-10
8036,1,0,13,0,-13
8037,1,1,179,1598,1419
8038,1,1,157,4390,4233
8039,1,1,808,1386,578
8040,1,0,19,0,-19
8041,1,1,347,1327,980
8042,1,1,394,1202,808
8043,0,0,50,0,-50
8044,1,0,12,0,-12
8045,1,1,829,1208,379
8046,1,0,34,0,-34
8047,0,0,0,0,0
8048,0,0,142,0,-142
8049,1,0,48,0,-48
8050,1,1,983,1813,830
8051,0,0,28,0,-28
8052,1,1,43,1502,1459
8053,1,0,113,0,-113
8054,1,0,141,0,-141
8055,0,0,3,0,-3
8056,0,0,60,0,-60
8057,0,0,142,0,-142
8058,1,0,22,0,-22
8059,1,0,5,0,-5
8060,1,0,1,0,-1
8061,1,1,585,1463,878
8062,1,0,52,0,-52
8063,1,1,1214,1292,78
8064,0,0,19,0,-19
8065,1,0,36,0,-36
8066,1,0,108,0,-108
8067,1,0,35,0,-35
8068,1,0,1,0,-1
8069,1,1,121,1316,1195
8070,1,0,63,0,-63
8071,0,0,30,0,-30
8072,1,0,56,0,-56
8073,1,1,706,1514,808
8074,1,0,45,0,-45
8075,1,0,58,0,-58
8076,1,1,247,1211,964
8077,1,1,122,1515,1393
8078,0,0,4,0,-4
8079,1,0,65,0,-65
8080,0,0,26,0,-26
8081,1,0,69,0,-69
8082,1,1,42,1659,1617
8083,1,1,326,1476,1150
8084,0,0,4,0,-4
8085,0,0,89,0,-89
8086,1,1,384,1208,824
8087,0,0,1,0,-1
8088,1,0,66,0,-66
8089,0,0,20,0,-20
8090,0,0,17,0,-17
8091,1,1,740,1396,656
8092,0,0,20,0,-20
8093,0,0,157,0,-157
8094,0,0,12,0,-12
8095,1,1,1278,1383,105
8096,0,0,19,0,-19
8097,1,1,883,1395,512
8098,0,0,3,0,-3
8099,0,0,1,0,-1
8100,1,0,56,0,-56
8101,0,0,19,0,-19
8102,0,0,78,0,-78
8103,1,0,33,0,-33
8104,0,0,58,0,-58
8105,1,1,490,1552,1062
8106,1,1,195,1441,1246
8107,1,1,270,1232,962
8108,0,0,56,0,-56
8109,1,1,1447,2096,649
8110,1,0,30,0,-30
8111,0,0,26,0,-26
8112,1,0,6,0,-6
8113,0,0,33,0,-33
8114,1,1,367,1202,835
8115,0,0,4,0,-4
8116,1,1,66,1356,1290
8117,1,1,1261,1291,30
8118,1,0,7,0,-7
8119,0,0,52,0,-52
8120,0,0,156,0,-156
8121,1,1,123,1376,1253
8122,1,0,114,0,-114
8123,1,0,9,0,-9
8124,0,0,52,0,-52
8125,1,1,1246,1654,408
8126,1,1,24,1348,1324
8127,0,0,48,0,-48
8128,1,0,52,0,-52
8129,1,0,113,0,-113
8130,0,0,9,0,-9
8131,1,1,638,1283,645
8132,1,0,31,0,-31
8133,0,0,98,0,-98
8134,0,0,80,0,-80
8135,0,0,121,0,-121
8136,1,1,145,1333,1188
8137,0,0,64,0,-64
8138,1,1,140,1407,1267
8139,1,1,343,4619,4276
8140,0,0,2,0,-2
8141,0,0,37,0,-37
8142,0,0,109,0,-109
8143,1,1,524,1697,1173
8144,1,1,383,2150,1767
8145,1,1,100,1203,1103
8146,1,0,82,0,-82
8147,1,1,148,1226,1078
8148,0,0,3,0,-3
8149,1,1,373,1409,1036
8150,1,0,35,0,-35
8151,0,0,16,0,-16
8152,1,1,4,1397,1393
8153,1,1,289,1322,1033
8154,0,0,90,0,-90
8155,1,0,99,0,-99
8156,1,1,86,1507,1421
8157,0,0,2,0,-2
8158,0,0,12,0,-12
8159,0,0,35,0,-35
8160,1,0,26,0,-26
8161,1,1,662,1266,604
8162,1,1,46,1782,1736
8163,1,0,40,0,-40
8164,1,1,586,3841,3255
8165,1,1,441,1625,1184
8166,1,0,24,0,-24
8167,1,1,996,1951,955
8168,1,0,39,0,-39
8169,1,0,2,0,-2
8170,0,0,109,0,-109
8171,1,0,2,0,-2
8172,0,0,28,0,-28
8173,0,0,53,0,-53
8174,0,0,74,0,-74
8175,1,0,11,0,-11
8176,1,1,840,1239,399
8177,1,1,81,1284,1203
8178,1,1,98,1213,1115
8179,1,0,3,0,-3
8180,0,0,9,0,-9
8181,0,0,16,0,-16
8182,1,1,835,1276,441
8183,1,1,1276,1578,302
8184,0,0,77,0,-77
8185,1,1,188,1845,1657
8186,0,0,51,0,-51
8187,1,1,778,2208,1430
8188,1,1,486,1320,834
8189,1,1,692,1551,859
8190,1,0,39,0,-39
8191,0,0,76,0,-76
8192,1,1,291,1426,1135
8193,1,0,11,0,-11
8194,0,0,20,0,-20
8195,0,0,102,0,-102
8196,1,1,394,1373,979
8197,0,0,52,0,-52
8198,0,0,10,0,-10
8199,0,0,2,0,-2
8200,0,0,84,0,-84
8201,0,0,18,0,-18
8202,1,1,251,1335,1084
8203,1,0,41,0,-41
8204,0,0,72,0,-72
8205,1,0,6,0,-6
8206,1,1,220,1381,1161
8207,1,1,364,2199,1835
8208,0,0,37,0,-37
8209,1,0,25,0,-25
8210,1,0,56,0,-56
8211,1,1,580,1226,646
8212,0,0,58,0,-58
8213,1,1,118,1434,1316
8214,0,0,1,0,-1
8215,1,1,720,1217,497
8216,1,0,64,0,-64
8217,0,0,73,0,-73
8218,0,0,14,0,-14
8219,0,0,62,0,-62
8220,1,0,9,0,-9
8221,0,0,84,0,-84
8222,1,0,154,0,-154
8223,1,0,1,0,-1
8224,0,0,16,0,-16
8225,0,0,34,0,-34
8226,0,0,3,0,-3
8227,0,0,34,0,-34
8228,0,0,102,0,-102
8229,1,1,484,1362,878
8230,1,1,1836,1264,-572
8231,0,0,64,0,-64
8232,1,0,53,0,-53
8233,1,1,69,1622,1553
8234,0,0,14,0,-14
8235,1,1,505,1369,864
8236,0,0,24,0,-24
8237,1,1,324,2055,1731
8238,1,0,8,0,-8
8239,0,0,32,0,-32
8240,0,0,87,0,-87
8241,0,0,34,0,-34
8242,1,1,1222,1651,429
8243,0,0,105,0,-105
8244,0,0,66,0,-66
8245,0,0,58,0,-58
8246,0,0,24,0,-24
8247,1,0,41,0,-41
8248,0,0,17,0,-17
8249,0,0,63,0,-63
8250,1,0,66,0,-66
8251,0,0,28,0,-28
8252,0,0,9,0,-9
8253,1,0,2,0,-2
8254,0,0,38,0,-38
8255,1,1,369,1267,898
8256,0,0,46,0,-46
8257,1,1,306,1348,1042
8258,0,0,92,0,-92
8259,1,0,23,0,-23
8260,1,0,0,0,0
8261,1,1,507,1439,932
8262,0,0,72,0,-72
8263,0,0,55,0,-55
8264,0,0,142,0,-142
8265,0,0,22,0,-22
8266,1,1,1051,2082,1031
8267,0,0,15,0,-15
8268,0,0,119,0,-119
8269,0,0,6,0,-6
8270,1,1,224,1310,1086
8271,1,1,415,1241,826
8272,1,1,611,3324,2713
8273,0,0,49,0,-49
8274,0,0,122,0,-122
8275,1,0,34,0,-34
8276,1,0,15,0,-15
8277,0,0,144,0,-144
8278,1,1,177,1450,1273
8279,1,0,4,0,-4
8280,0,0,42,0,-42
8281,0,0,21,0,-21
8282,0,0,33,0,-33
8283,0,0,19,0,-19
8284,0,0,90,0,-90
8285,0,0,33,0,-33
8286,0,0,49,0,-49
8287,0,0,112,0,-112
8288,0,0,21,0,-21
8289,0,0,23,0,-23
8290,0,0,2,0,-2
8291,0,0,14,0,-14
8292,1,1,1611,1246,-365
8293,1,0,8,0,-8
8294,1,1,880,1318,438
8295,1,1,217,1530,1313
8296,0,0,79,0,-79
8297,1,0,37,0,-37
8298,0,0,20,0,-20
8299,0,0,55,0,-55
8300,0,0,36,0,-36
8301,1,1,136,1306,1170
8302,0,0,39,0,-39
8303,0,0,25,0,-25
8304,1,1,79,1228,1149
8305,0,0,83,0,-83
8306,1,1,857,1805,948
8307,1,0,16,0,-16
8308,1,1,580,1610,1030
8309,0,0,43,0,-43
8310,1,0,10,0,-10
8311,1,1,1255,1260,5
8312,1,1,297,1754,1457
8313,1,1,633,1476,843
8314,0,0,13,0,-13
8315,0,0,68,0,-68
8316,1,1,979,1405,426
8317,1,1,122,1287,1165
8318,0,0,10,0,-10
8319,1,0,43,0,-43
8320,1,1,116,1431,1315
8321,0,0,168,0,-168
8322,1,1,371,1218,847
8323,1,0,6,0,-6
8324,1,1,59,1287,1228
8325,0,0,24,0,-24
8326,0,0,13,0,-13
8327,0,0,9,0,-9
8328,0,0,102,0,-102
8329,0,0,46,0,-46
8330,1,0,40,0,-40
8331,0,0,2,0,-2
8332,0,0,24,0,-24
8333,1,1,1487,1387,-100
8334,0,0,4,0,-4
8335,1,1,122,1356,1234
8336,0,0,103,0,-103
8337,1,0,18,0,-18
8338,1,1,304,1432,1128
8339,1,0,6,0,-6
8340,1,1,621,1504,883
8341,0,0,107,0,-107
8342,1,0,131,0,-131
8343,1,0,10,0,-10
8344,0,0,3,0,-3
8345,1,1,381,2551,2170
8346,1,1,310,1404,1094
8347,1,0,51,0,-51
8348,0,0,29,0,-29
8349,0,0,0,0,0
8350,1,0,39,0,-39
8351,0,0,1,0,-1
8352,1,0,2,0,-2
8353,1,0,4,0,-4
8354,1,1,1029,1683,654
8355,1,1,125,1293,1168
8356,1,0,77,0,-77
8357,1,1,368,1497,1129
8358,0,0,68,0,-68
8359,0,0,18,0,-18
8360,0,0,25,0,-25
8361,0,0,2,0,-2
8362,1,0,10,0,-10
8363,0,0,9,0,-9
8364,1,0,39,0,-39
8365,0,0,0,0,0
8366,0,0,156,0,-156
8367,0,0,0,0,0
8368,1,1,971,1318,347
8369,1,1,653,1488,835
8370,1,1,1172,1843,671
8371,1,0,14,0,-14
8372,0,0,67,0,-67
8373,1,0,19,0,-19
8374,0,0,36,0,-36
8375,1,1,543,1669,1126
8376,0,0,63,0,-63
8377,1,1,76,1233,1157
8378,1,1,32,1530,1498
8379,0,0,22,0,-22
8380,0,0,0,0,0
8381,0,0,64,0,-64
8382,0,0,43,0,-43
8383,1,1,497,1779,1282
8384,0,0,17,0,-17
8385,0,0,11,0,-11
8386,1,0,18,0,-18
8387,1,1,108,1351,1243
8388,1,1,1462,1483,21
8389,0,0,29,0,-29
8390,0,0,15,0,-15
8391,1,1,169,1271,1102
8392,1,0,2,0,-2
8393,1,1,418,2221,1803
8394,1,0,19,0,-19
8395,0,0,13,0,-13
8396,1,0,92,0,-92
8397,1,0,12,0,-12
8398,0,0,19,0,-19
8399,0,0,100,0,-100
8400,1,0,2,0,-2
8401,1,0,15,0,-15
8402,0,0,69,0,-69
8403,0,0,65,0,-65
8404,1,1,254,1292,1038
8405,1,1,568,1311,743
8406,1,0,15,0,-15
8407,1,1,919,1478,559
8408,1,0,178,0,-178
8409,1,0,69,0,-69
8410,0,0,42,0,-42
8411,1,1,387,1891,1504
8412,0,0,33,0,-33
8413,1,0,32,0,-32
8414,0,0,310,0,-310
8415,1,0,29,0,-29
8416,0,0,119,0,-119
8417,1,1,157,1610,1453
8418,0,0,9,0,-9
8419,1,0,28,0,-28
8420,1,0,12,0,-12
8421,1,0,21,0,-21
8422,1,0,6,0,-6
8423,1,1,335,1390,1055
8424,1,1,599,1486,887
8425,1,0,1,0,-1
8426,0,0,4,0,-4
8427,1,1,327,1309,982
8428,1,1,867,2574,1707
8429,1,0,10,0,-10
8430,1,0,3,0,-3
8431,0,0,12,0,-12
8432,1,0,10,0,-10
8433,1,0,6,0,-6
8434,1,0,45,0,-45
8435,1,1,66,2829,2763
8436,0,0,11,0,-11
8437,0,0,13,0,-13
8438,0,0,69,0,-69
8439,1,1,213,1611,1398
8440,1,0,181,0,-181
8441,0,0,4,0,-4
8442,0,0,119,0,-119
8443,0,0,61,0,-61
8444,0,0,34,0,-34
8445,1,0,15,0,-15
8446,0,0,53,0,-53
8447,1,0,41,0,-41
8448,0,0,24,0,-24
8449,1,0,76,0,-76
8450,0,0,7,0,-7
8451,1,0,1,0,-1
8452,1,0,1,0,-1
8453,0,0,5,0,-5
8454,1,0,12,0,-12
8455,1,0,87,0,-87
8456,1,1,745,1507,762
8457,1,0,11,0,-11
8458,1,1,89,1267,1178
8459,1,0,7,0,-7
8460,1,0,31,0,-31
8461,1,1,50,1462,1412
8462,0,0,19,0,-19
8463,1,0,31,0,-31
8464,0,0,49,0,-49
8465,0,0,92,0,-92
8466,1,1,310,1294,984
8467,1,0,139,0,-139
8468,0,0,75,0,-75
8469,0,0,151,0,-151
8470,0,0,18,0,-18
8471,0,0,21,0,-21
8472,1,0,1,0,-1
8473,1,1,249,1323,1074
8474,1,0,14,0,-14
8475,1,0,17,0,-17
8476,1,1,125,1331,1206
8477,0,0,119,0,-119
8478,0,0,15,0,-15
8479,0,0,92,0,-92
8480,1,1,294,1294,1000
8481,0,0,12,0,-12
8482,1,0,76,0,-76
8483,1,0,23,0,-23
8484,1,1,603,1905,1302
8485,0,0,64,0,-64
8486,1,1,878,1243,365
8487,0,0,44,0,-44
8488,1,0,158,0,-158
8489,1,0,7,0,-7
8490,0,0,2,0,-2
8491,1,1,956,1283,327
8492,1,1,821,1301,480
8493,0,0,4,0,-4
8494,1,1,1405,1235,-170
8495,0,0,69,0,-69
8496,0,0,17,0,-17
8497,1,1,363,1222,859
8498,1,1,308,1457,1149
8499,1,1,897,1481,584
8500,1,0,40,0,-40
8501,1,0,3,0,-3
8502,1,1,344,2087,1743
8503,1,0,186,0,-186
8504,1,0,11,0,-11
8505,1,0,51,0,-51
8506,0,0,7,0,-7
8507,1,1,107,1686,1579
8508,0,0,19,0,-19
8509,1,0,55,0,-55
8510,1,0,68,0,-68
8511,1,1,504,1239,735
8512,1,0,34,0,-34
8513,1,1,279,1400,1121
8514,1,1,699,1673,974
8515,1,1,827,2267,1440
8516,1,0,13,0,-13
8517,0,0,77,0,-77
8518,1,0,15,0,-15
8519,1,0,8,0,-8
8520,1,1,612,1925,1313
8521,1,1,2401,1991,-410
8522,1,1,244,2109,1865
8523,1,1,548,1449,901
8524,0,0,93,0,-93
8525,0,0,111,0,-111
8526,1,1,1002,1766,764
8527,1,1,218,1408,1190
8528,0,0,75,0,-75
8529,0,0,36,0,-36
8530,1,0,12,0,-12
8531,1,0,41,0,-41
8532,0,0,75,0,-75
8533,1,1,250,1230,980
8534,1,1,138,1493,1355
8535,1,1,342,1354,1012
8536,1,0,78,0,-78
8537,1,0,13,0,-13
8538,0,0,37,0,-37
8539,1,1,119,1531,1412
8540,1,1,6,1406,1400
8541,1,1,138,1372,1234
8542,1,0,92,0,-92
8543,1,0,35,0,-35
8544,1,1,401,1522,1121
8545,0,0,11,0,-11
8546,0,0,201,0,-201
8547,1,0,9,0,-9
8548,1,0,11,0,-11
8549,1,0,152,0,-152
8550,0,0,60,0,-60
8551,0,0,22,0,-22
8552,1,1,365,1549,1184
8553,1,0,17,0,-17
8554,1,0,43,0,-43
8555,1,0,33,0,-33
8556,0,0,44,0,-44
8557,1,1,258,1226,968
8558,0,0,37,0,-37
8559,1,1,118,1217,1099
8560,1,1,1662,1264,-398
8561,0,0,4,0,-4
8562,1,0,27,0,-27
8563,1,0,32,0,-32
8564,1,0,120,0,-120
8565,0,0,25,0,-25
8566,0,0,119,0,-119
8567,0,0,27,0,-27
8568,1,1,747,1311,564
8569,1,0,39,0,-39
8570,0,0,16,0,-16
8571,0,0,55,0,-55
8572,1,0,38,0,-38
8573,0,0,63,0,-63
8574,1,0,110,0,-110
8575,1,1,1070,1219,149
8576,0,0,26,0,-26
8577,0,0,73,0,-73
8578,1,0,32,0,-32
8579,1,1,1887,1233,-654
8580,1,1,275,1281,1006
8581,0,0,47,0,-47
8582,1,0,148,0,-148
8583,0,0,4,0,-4
8584,1,0,59,0,-59
8585,0,0,25,0,-25
8586,0,0,22,0,-22
8587,1,0,108,0,-108
8588,1,0,53,0,-53
8589,0,0,53,0,-53
8590,0,0,143,0,-143
8591,0,0,49,0,-49
8592,1,0,31,0,-31
8593,0,0,143,0,-143
8594,1,1,81,1731,1650
8595,0,0,76,0,-76
8596,1,0,77,0,-77
8597,1,0,32,0,-32
8598,0,0,52,0,-52
8599,1,1,678,2035,1357
8600,1,0,3,0,-3
8601,0,0,79,0,-79
8602,1,0,1,0,-1
8603,1,0,2,0,-2
8604,1,1,892,1200,308
8605,1,0,24,0,-24
8606,0,0,53,0,-53
8607,0,0,1,0,-1
8608,1,1,1219,1288,69
8609,1,1,413,1287,874
8610,1,1,1084,1313,229
8611,0,0,2,0,-2
8612,1,1,468,1305,837
8613,1,0,52,0,-52
8614,1,0,13,0,-13
8615,1,1,195,1270,1075
8616,0,0,20,0,-20
8617,0,0,3,0,-3
8618,0,0,36,0,-36
8619,0,0,8,0,-8
8620,0,0,38,0,-38
8621,1,0,20,0,-20
8622,1,1,1668,1370,-298
8623,1,0,15,0,-15
8624,0,0,90,0,-90
8625,0,0,3,0,-3
8626,1,0,42,0,-42
8627,0,0,108,0,-108
8628,1,0,30,0,-30
8629,0,0,21,0,-21
8630,0,0,16,0,-16
8631,1,1,480,4923,4443
8632,1,1,91,2017,1926
8633,1,0,11,0,-11
8634,1,1,672,1355,683
8635,1,1,374,2091,1717
8636,1,1,172,1320,1148
8637,1,0,57,0,-57
8638,1,0,70,0,-70
8639,1,1,66,2371,2305
8640,1,0,134,0,-134
8641,1,0,45,0,-45
8642,1,0,8,0,-8
8643,1,0,1,0,-1
8644,1,1,1311,1693,382
8645,0,0,116,0,-116
8646,0,0,28,0,-28
8647,0,0,80,0,-80
8648,1,1,600,1302,702
8649,1,1,126,1738,1612
8650,1,1,557,1420,863
8651,0,0,89,0,-89
8652,1,0,7,0,-7
8653,1,1,1252,1374,122
8654,0,0,120,0,-120
8655,1,0,1,0,-1
8656,1,0,131,0,-131
8657,1,1,829,1249,420
8658,1,0,52,0,-52
8659,1,1,184,1326,1142
8660,1,0,39,0,-39
8661,1,0,51,0,-51
8662,1,0,6,0,-6
8663,0,0,2,0,-2
8664,1,0,43,0,-43
8665,0,0,40,0,-40
8666,0,0,11,0,-11
8667,1,0,11,0,-11
8668,1,0,40,0,-40
8669,0,0,105,0,-105
8670,1,0,94,0,-94
8671,1,1,101,1216,1115
8672,1,1,722,2166,1444
8673,1,0,9,0,-9
8674,0,0,97,0,-97
8675,0,0,0,0,0
8676,1,1,182,2481,2299
8677,1,0,19,0,-19
8678,1,0,10,0,-10
8679,0,0,0,0,0
8680,1,1,121,1246,1125
8681,1,1,9,2013,2004
8682,1,1,179,2817,2638
8683,0,0,1,0,-1
8684,1,1,429,1643,1214
8685,1,0,34,0,-34
8686,0,0,155,0,-155
8687,0,0,57,0,-57
8688,1,1,11,1307,1296
8689,1,1,580,1560,980
8690,1,0,26,0,-26
8691,1,1,12,1423,1411
8692,0,0,62,0,-62
8693,0,0,19,0,-19
8694,0,0,118,0,-118
8695,1,1,411,2190,1779
8696,0,0,30,0,-30
8697,1,0,36,0,-36
8698,0,0,51,0,-51
8699,1,1,596,1697,1101
8700,1,0,33,0,-33
8701,0,0,25,0,-25
8702,1,0,71,0,-71
8703,1,1,1104,1655,551
8704,0,0,3,0,-3
8705,1,0,36,0,-36
8706,0,0,74,0,-74
8707,0,0,26,0,-26
8708,1,1,353,1351,998
8709,1,1,614,1306,692
8710,0,0,170,0,-170
8711,1,1,207,2030,1823
8712,0,0,122,0,-122
8713,0,0,57,0,-57
8714,1,1,68,1311,1243
8715,1,0,38,0,-38
8716,0,0,165,0,-165
8717,1,0,15,0,-15
8718,1,1,612,1480,868
8719,0,0,108,0,-108
8720,1,1,1235,1643,408
8721,1,0,100,0,-100
8722,1,1,273,1203,930
8723,1,0,20,0,-20
8724,1,1,247,2242,1995
8725,1,1,1651,1417,-234
8726,1,0,17,0,-17
8727,1,0,29,0,-29
8728,1,0,8,0,-8
8729,1,1,243,1265,1022
8730,1,0,26,0,-26
8731,0,0,94,0,-94
8732,0,0,32,0,-32
8733,0,0,29,0,-29
8734,1,0,29,0,-29
8735,0,0,37,0,-37
8736,1,1,239,1403,1164
8737,1,0,17,0,-17
8738,0,0,5,0,-5
8739,0,0,8,0,-8
8740,1,1,327,1358,1031
8741,1,1,471,1253,782
8742,0,0,11,0,-11
8743,0,0,27,0,-27
8744,1,1,957,2078,1121
8745,1,0,71,0,-71
8746,1,1,22,1656,1634
8747,1,1,843,1533,690
8748,1,1,287,1238,951
8749,1,0,6,0,-6
8750,0,0,37,0,-37
8751,1,0,22,0,-22
8752,0,0,62,0,-62
8753,0,0,202,0,-202
8754,1,0,165,0,-165
8755,0,0,53,0,-53
8756,0,0,127,0,-127
8757,1,0,2,0,-2
8758,0,0,4,0,-4
8759,0,0,78,0,-78
8760,0,0,95,0,-95
8761,1,1,554,1961,1407
8762,0,0,61,0,-61
8763,0,0,149,0,-149
8764,0,0,4,0,-4
8765,0,0,11,0,-11
8766,1,0,36,0,-36
8767,0,0,173,0,-173
8768,0,0,14,0,-14
8769,0,0,57,0,-57
8770,1,0,99,0,-99
8771,1,1,1107,1806,699
8772,0,0,90,0,-90
8773,0,0,50,0,-50
8774,1,1,649,1208,559
8775,1,1,353,1251,898
8776,0,0,27,0,-27
8777,0,0,68,0,-68
8778,1,1,500,1387,887
8779,1,1,1019,1259,240
8780,0,0,283,0,-283
8781,1,1,123,1251,1128
8782,0,0,91,0,-91
8783,0,0,33,0,-33
8784,1,0,22,0,-22
8785,0,0,12,0,-12
8786,1,1,273,1989,1716
8787,1,1,114,1336,1222
8788,1,0,167,0,-167
8789,1,0,2,0,-2
8790,0,0,119,0,-119
8791,1,0,12,0,-12
8792,0,0,3,0,-3
8793,0,0,54,0,-54
8794,0,0,33,0,-33
8795,1,0,71,0,-71
8796,1,1,999,2146,1147
8797,1,1,287,2678,2391
8798,1,1,407,1289,882
8799,1,1,530,1529,999
8800,1,0,47,0,-47
8801,1,1,1889,1391,-498
8802,1,0,10,0,-10
8803,1,0,40,0,-40
8804,1,0,77,0,-77
8805,0,0,0,0,0
8806,0,0,13,0,-13
8807,1,1,34,1271,1237
8808,1,1,338,1200,862
8809,1,0,18,0,-18
8810,1,1,353,1695,1342
8811,0,0,107,0,-107
8812,1,1,97,1225,1128
8813,1,0,14,0,-14
8814,0,0,27,0,-27
8815,0,0,3,0,-3
8816,1,1,306,2356,2050
8817,0,0,33,0,-33
8818,1,0,84,0,-84
8819,1,0,2,0,-2
8820,1,0,87,0,-87
8821,1,1,311,2721,2410
8822,1,0,2,0,-2
8823,1,1,59,1307,1248
8824,1,1,293,1541,1248
8825,0,0,57,0,-57
8826,1,1,405,1239,834
8827,1,0,124,0,-124
8828,1,0,31,0,-31
8829,1,0,50,0,-50
8830,1,0,37,0,-37
8831,1,1,1376,1934,558
8832,0,0,103,0,-103
8833,0,0,92,0,-92
8834,0,0,21,0,-21
8835,0,0,198,0,-198
8836,0,0,38,0,-38
8837,1,0,10,0,-10
8838,0,0,62,0,-62
8839,1,0,67,0,-67
8840,1,0,35,0,-35
8841,1,1,278,1458,1180
8842,1,0,0,0,0
8843,1,1,118,1982,1864
8844,0,0,50,0,-50
8845,1,0,9,0,-9
8846,1,1,1181,1254,73
8847,0,0,53,0,-53
8848,0,0,50,0,-50
8849,0,0,8,0,-8
8850,0,0,2,0,-2
8851,0,0,74,0,-74
8852,0,0,1,0,-1
8853,0,0,136,0,-136
8854,0,0,98,0,-98
8855,1,0,8,0,-8
8856,1,1,864,1374,510
8857,0,0,16,0,-16
8858,0,0,71,0,-71
8859,1,1,421,1201,780
8860,1,0,59,0,-59
8861,0,0,4,0,-4
8862,0,0,28,0,-28
8863,0,0,12,0,-12
8864,1,1,642,1211,569
8865,0,0,34,0,-34
8866,0,0,37,0,-37
8867,1,0,149,0,-149
8868,1,1,117,1278,1161
8869,1,0,62,0,-62
8870,1,0,17,0,-17
8871,0,0,5,0,-5
8872,1,0,9,0,-9
8873,0,0,35,0,-35
8874,1,0,139,0,-139
8875,1,0,109,0,-109
8876,1,1,533,1664,1131
8877,0,0,39,0,-39
8878,1,0,104,0,-104
8879,1,0,27,0,-27
8880,0,0,9,0,-9
8881,0,0,117,0,-117
8882,0,0,15,0,-15
8883,0,0,53,0,-53
8884,1,0,58,0,-58
8885,0,0,9,0,-9
8886,0,0,204,0,-204
8887,1,0,90,0,-90
8888,0,0,13,0,-13
8889,1,1,530,1291,761
8890,1,1,1132,1573,441
8891,0,0,45,0,-45
8892,1,1,376,2017,1641
8893,0,0,18,0,-18
8894,0,0,21,0,-21
8895,0,0,9,0,-9
8896,1,1,138,1270,1132
8897,0,0,49,0,-49
8898,0,0,35,0,-35
8899,1,0,45,0,-45
8900,1,1,749,1209,460
8901,1,1,126,1825,1699
8902,1,0,19,0,-19
8903,1,1,177,2090,1913
8904,0,0,41,0,-41
8905,0,0,31,0,-31
8906,1,1,313,2221,1908
8907,0,0,84,0,-84
8908,1,1,1196,1622,426
8909,0,0,43,0,-43
8910,1,1,96,1393,1297
8911,0,0,5,0,-5
8912,0,0,58,0,-58
8913,1,0,10,0,-10
8914,0,0,67,0,-67
8915,1,1,111,1343,1232
8916,0,0,3,0,-3
8917,0,0,11,0,-11
8918,1,0,24,0,-24
8919,0,0,38,0,-38
8920,0,0,42,0,-42
8921,1,1,287,1565,1278
8922,1,0,15,0,-15
8923,1,0,5,0,-5
8924,0,0,18,0,-18
8925,0,0,6,0,-6
8926,0,0,46,0,-46
8927,1,0,5,0,-5
8928,1,1,557,1272,715
8929,0,0,44,0,-44
8930,1,0,35,0,-35
8931,1,0,131,0,-131
8932,0,0,40,0,-40
8933,1,0,16,0,-16
8934,1,1,215,1206,991
8935,1,0,12,0,-12
8936,1,0,14,0,-14
8937,1,0,82,0,-82
8938,1,1,90,1551,1461
8939,1,1,4510,3031,-1479
8940,0,0,1,0,-1
8941,1,1,401,1586,1185
8942,1,1,838,1209,371
8943,1,0,95,0,-95
8944,1,0,28,0,-28
8945,1,1,368,1317,949
8946,1,1,1016,1430,414
8947,0,0,4,0,-4
8948,1,0,40,0,-40
8949,1,0,169,0,-169
8950,1,0,60,0,-60
8951,0,0,0,0,0
8952,1,0,33,0,-33
8953,1,0,47,0,-47
8954,1,0,15,0,-15
8955,1,0,134,0,-134
8956,1,0,129,0,-129
8957,1,1,288,1349,1061
8958,1,1,337,1494,1157
8959,0,0,38,0,-38
8960,0,0,19,0,-19
8961,1,0,35,0,-35
8962,1,0,3,0,-3
8963,0,0,170,0,-170
8964,1,1,405,2636,2231
8965,1,0,30,0,-30
8966,0,0,75,0,-75
8967,1,0,143,0,-143
8968,0,0,15,0,-15
8969,1,1,172,1370,1198
8970,0,0,4,0,-4
8971,0,0,43,0,-43
8972,1,0,8,0,-8
8973,1,0,78,0,-78
8974,1,1,1136,1698,562
8975,1,0,5,0,-5
8976,1,1,173,1208,1035
8977,0,0,28,0,-28
8978,0,0,33,0,-33
8979,0,0,32,0,-32
8980,1,1,232,1603,1371
8981,1,0,91,0,-91
8982,0,0,236,0,-236
8983,1,0,29,0,-29
8984,0,0,173,0,-173
8985,1,0,8,0,-8
8986,1,0,49,0,-49
8987,1,0,268,0,-268
8988,1,1,199,1262,1063
8989,1,0,3,0,-3
8990,0,0,4,0,-4
8991,1,0,145,0,-145
8992,1,0,17,0,-17
8993,0,0,31,0,-31
8994,1,0,18,0,-18
8995,0,0,113,0,-113
8996,0,0,67,0,-67
8997,0,0,1,0,-1
8998,1,0,69,0,-69
8999,1,0,73,0,-73
9000,0,0,4,0,-4
9001,1,1,235,1593,1358
9002,0,0,25,0,-25
9003,1,1,26,1212,1186
9004,1,1,689,1206,517
9005,1,1,439,1459,1020
