ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
8078,0,0,75,0,-75
8079,0,0,11,0,-11
8080,0,0,6,0,-6
8081,1,0,33,0,-33
8082,0,0,74,0,-74
8083,0,0,49,0,-49
8084,0,0,20,0,-20
8085,1,1,1908,3722,1814
8086,1,1,310,1596,1286
8087,1,1,483,1350,867
8088,1,1,815,1258,443
8089,1,1,3070,1311,-1759
8090,0,0,23,0,-23
8091,1,0,80,0,-80
8092,1,1,997,1841,844
8093,0,0,17,0,-17
8094,0,0,26,0,-26
8095,0,0,19,0,-19
8096,1,1,224,1442,1218
8097,1,0,14,0,-14
8098,1,1,477,1515,1038
8099,0,0,10,0,-10
8100,1,1,792,1276,484
8101,0,0,30,0,-30
8102,1,1,375,1227,852
8103,1,1,248,2386,2138
8104,1,1,391,1383,992
8105,0,0,102,0,-102
8106,1,1,1364,1405,41
8107,1,0,125,0,-125
8108,1,0,21,0,-21
8109,0,0,22,0,-22
8110,1,0,28,0,-28
8111,1,1,128,2015,1887
8112,1,0,0,0,0
8113,1,1,303,1461,1158
8114,0,0,27,0,-27
8115,1,0,6,0,-6
8116,1,1,452,3854,3402
8117,1,0,0,0,0
8118,1,0,29,0,-29
8119,0,0,13,0,-13
8120,1,1,245,1208,963
8121,1,1,434,1493,1059
8122,1,0,25,0,-25
8123,1,1,342,1203,861
8124,1,1,760,1206,446
8125,1,1,497,1895,1398
8126,1,1,1706,1446,-260
8127,0,0,0,0,0
8128,1,1,439,1534,1095
8129,0,0,20,0,-20
8130,1,0,52,0,-52
8131,1,0,4,0,-4
8132,0,0,40,0,-40
8133,1,1,204,1342,1138
8134,1,1,20,1556,1536
8135,1,0,24,0,-24
8136,0,0,19,0,-19
8137,1,1,1774,1851,77
8138,1,0,4,0,-4
8139,0,0,34,0,-34
8140,0,0,9,0,-9
8141,1,0,0,0,0
8142,1,1,388,1335,947
8143,1,0,56,0,-56
8144,0,0,141,0,-141
8145,0,0,10,0,-10
8146,0,0,49,0,-49
8147,1,1,196,1326,1130
8148,0,0,99,0,-99
8149,1,0,12,0,-12
8150,0,0,47,0,-47
8151,1,1,1066,1259,193
8152,1,1,444,1656,1212
8153,0,0,48,0,-48
8154,1,1,1508,2135,627
8155,1,1,197,1345,1148
8156,1,0,2,0,-2
8157,0,0,2,0,-2
8158,1,1,608,1565,957
8159,1,0,35,0,-35
8160,1,0,97,0,-97
8161,1,0,66,0,-66
8162,1,1,669,1231,562
8163,1,1,43,1440,1397
8164,0,0,174,0,-174
8165,1,0,0,0,0
8166,1,1,372,1546,1174
8167,0,0,23,0,-23
8168,0,0,32,0,-32
8169,1,0,4,0,-4
8170,0,0,68,0,-68
8171,1,1,371,1207,836
8172,1,0,33,0,-33
8173,1,0,51,0,-51
8174,0,0,65,0,-65
8175,1,0,32,0,-32
8176,1,1,24,1479,1455
8177,0,0,21,0,-21
8178,0,0,114,0,-114
8179,1,0,1,0,-1
8180,0,0,75,0,-75
8181,1,1,619,1846,1227
8182,1,1,489,1223,734
8183,0,0,48,0,-48
8184,1,1,127,1641,1514
8185,1,0,98,0,-98
8186,1,0,1,0,-1
8187,1,1,126,1464,1338
8188,1,1,1907,1719,-188
8189,1,0,45,0,-45
8190,1,0,70,0,-70
8191,0,0,12,0,-12
8192,0,0,80,0,-80
8193,1,0,123,0,-123
8194,0,0,20,0,-20
8195,0,0,59,0,-59
8196,1,0,116,0,-116
8197,1,0,19,0,-19
8198,0,0,1,0,-1
8199,1,0,98,0,-98
8200,0,0,41,0,-41
8201,1,1,377,1262,885
8202,1,1,262,1236,974
8203,0,0,44,0,-44
8204,1,0,40,0,-40
8205,1,1,211,1724,1513
8206,1,0,3,0,-3
8207,0,0,15,0,-15
8208,0,0,34,0,-34
8209,0,0,32,0,-32
8210,0,0,4,0,-4
8211,1,0,73,0,-73
8212,0,0,16,0,-16
8213,1,0,7,0,-7
8214,1,1,284,1528,1244
8215,0,0,58,0,-58
8216,1,0,60,0,-60
8217,1,1,510,1444,934
8218,0,0,163,0,-163
8219,1,0,69,0,-69
8220,1,1,669,1302,633
8221,1,1,2057,1349,-708
8222,1,1,276,1808,1532
8223,1,0,25,0,-25
8224,0,0,15,0,-15
8225,0,0,32,0,-32
8226,1,0,114,0,-114
8227,0,0,12,0,-12
8228,1,1,508,1219,711
8229,1,0,17,0,-17
8230,1,0,120,0,-120
8231,0,0,59,0,-59
8232,0,0,64,0,-64
8233,0,0,155,0,-155
8234,0,0,106,0,-106
8235,0,0,13,0,-13
8236,0,0,59,0,-59
8237,0,0,8,0,-8
8238,1,1,575,2151,1576
8239,0,0,80,0,-80
8240,1,0,19,0,-19
8241,1,0,106,0,-106
8242,1,1,389,1661,1272
8243,0,0,6,0,-6
8244,1,0,68,0,-68
8245,1,1,193,1668,1475
8246,1,0,112,0,-112
8247,0,0,54,0,-54
8248,1,1,1530,1338,-192
8249,1,0,23,0,-23
8250,0,0,13,0,-13
8251,1,0,21,0,-21
8252,1,1,560,1225,665
8253,0,0,42,0,-42
8254,0,0,11,0,-11
8255,1,0,122,0,-122
8256,0,0,20,0,-20
8257,0,0,17,0,-17
8258,0,0,7,0,-7
8259,1,0,89,0,-89
8260,1,0,22,0,-22
8261,0,0,5,0,-5
8262,1,1,481,1232,751
8263,0,0,7,0,-7
8264,0,0,24,0,-24
8265,1,0,23,0,-23
8266,0,0,75,0,-75
8267,0,0,41,0,-41
8268,1,1,1363,1863,500
8269,0,0,102,0,-102
8270,0,0,124,0,-124
8271,0,0,24,0,-24
8272,1,1,278,1350,1072
8273,1,1,246,1297,1051
8274,1,0,39,0,-39
8275,1,0,10,0,-10
8276,1,0,51,0,-51
8277,0,0,49,0,-49
8278,1,1,567,1205,638
8279,1,1,1481,2402,921
8280,1,0,18,0,-18
8281,1,0,0,0,0
8282,1,0,49,0,-49
8283,0,0,30,0,-30
8284,0,0,225,0,-225
8285,1,1,2247,1391,-856
8286,0,0,70,0,-70
8287,1,0,118,0,-118
8288,0,0,18,0,-18
8289,1,1,206,1682,1476
8290,1,0,18,0,-18
8291,0,0,43,0,-43
8292,1,0,33,0,-33
8293,1,0,11,0,-11
8294,1,0,3,0,-3
8295,1,0,19,0,-19
8296,0,0,24,0,-24
8297,0,0,42,0,-42
8298,1,1,1282,1830,548
8299,1,1,741,3870,3129
8300,0,0,66,0,-66
8301,1,0,27,0,-27
8302,1,0,20,0,-20
8303,1,0,16,0,-16
8304,0,0,12,0,-12
8305,1,0,54,0,-54
8306,1,1,254,1635,1381
8307,1,1,417,1710,1293
8308,1,0,15,0,-15
8309,1,1,449,1553,1104
8310,1,0,74,0,-74
8311,1,0,13,0,-13
8312,0,0,142,0,-142
8313,0,0,16,0,-16
8314,0,0,10,0,-10
8315,0,0,10,0,-10
8316,1,0,12,0,-12
8317,0,0,56,0,-56
8318,0,0,219,0,-219
8319,1,0,23,0,-23
8320,1,0,27,0,-27
8321,1,0,2,0,-2
8322,1,1,272,1855,1583
8323,1,0,27,0,-27
8324,1,0,6,0,-6
8325,0,0,150,0,-150
8326,0,0,21,0,-21
8327,0,0,26,0,-26
8328,0,0,9,0,-9
8329,1,0,91,0,-91
8330,1,0,14,0,-14
8331,0,0,86,0,-86
8332,0,0,27,0,-27
8333,1,1,703,1286,583
8334,0,0,101,0,-101
8335,1,0,14,0,-14
8336,1,1,73,1563,1490
8337,1,0,92,0,-92
8338,0,0,44,0,-44
8339,1,1,1893,1470,-423
8340,0,0,95,0,-95
8341,0,0,28,0,-28
8342,1,1,894,1269,375
8343,0,0,1,0,-1
8344,1,0,106,0,-106
8345,1,1,127,1222,1095
8346,1,1,552,2238,1686
8347,1,1,1268,2658,1390
8348,0,0,89,0,-89
8349,0,0,120,0,-120
8350,0,0,3,0,-3
8351,0,0,22,0,-22
8352,0,0,40,0,-40
8353,1,1,1417,1206,-211
8354,1,1,725,2397,1672
8355,0,0,16,0,-16
8356,1,1,731,1449,718
8357,1,0,63,0,-63
8358,0,0,141,0,-141
8359,1,1,856,1484,628
8360,1,1,271,1217,946
8361,1,1,220,1285,1065
8362,1,1,131,2353,2222
8363,1,1,164,1223,1059
8364,1,1,2132,2295,163
8365,1,0,119,0,-119
8366,1,0,3,0,-3
8367,0,0,82,0,-82
8368,1,0,33,0,-33
8369,0,0,29,0,-29
8370,1,0,24,0,-24
8371,1,1,608,1875,1267
8372,0,0,47,0,-47
8373,1,0,26,0,-26
8374,1,1,298,1222,924
8375,1,0,5,0,-5
8376,1,1,535,1752,1217
8377,1,0,3,0,-3
8378,1,0,71,0,-71
8379,1,0,32,0,-32
8380,0,0,10,0,-10
8381,1,1,239,1523,1284
8382,0,0,160,0,-160
8383,1,0,18,0,-18
8384,1,1,1656,1682,26
8385,1,1,252,1235,983
8386,1,0,29,0,-29
8387,0,0,155,0,-155
8388,1,1,397,1250,853
8389,1,1,352,1649,1297
8390,1,1,1317,1268,-49
8391,0,0,10,0,-10
8392,1,1,179,1336,1157
8393,0,0,40,0,-40
8394,1,1,1295,1577,282
8395,1,0,26,0,-26
8396,0,0,50,0,-50
8397,1,0,54,0,-54
8398,0,0,33,0,-33
8399,0,0,16,0,-16
8400,1,0,18,0,-18
8401,0,0,158,0,-158
8402,1,1,140,1209,1069
8403,1,0,11,0,-11
8404,1,1,145,1246,1101
8405,0,0,72,0,-72
8406,0,0,68,0,-68
8407,1,0,72,0,-72
8408,1,0,9,0,-9
8409,0,0,19,0,-19
8410,0,0,94,0,-94
8411,0,0,32,0,-32
8412,1,1,234,1460,1226
8413,0,0,148,0,-148
8414,1,0,115,0,-115
8415,1,1,524,1578,1054
8416,1,1,65,1607,1542
8417,1,0,10,0,-10
8418,0,0,209,0,-209
8419,1,1,320,2451,2131
8420,0,0,121,0,-121
8421,1,0,1,0,-1
8422,1,0,61,0,-61
8423,0,0,2,0,-2
8424,0,0,220,0,-220
8425,1,1,285,1309,1024
8426,0,0,16,0,-16
8427,0,0,18,0,-18
8428,1,1,197,1493,1296
8429,1,0,8,0,-8
8430,1,1,195,1376,1181
8431,1,0,25,0,-25
8432,1,0,65,0,-65
8433,0,0,10,0,-10
8434,1,1,367,1496,1129
8435,1,0,43,0,-43
8436,1,0,4,0,-4
8437,0,0,10,0,-10
8438,1,0,14,0,-14
8439,1,1,421,1892,1471
8440,1,0,113,0,-113
8441,1,1,852,1292,440
8442,0,0,8,0,-8
8443,1,0,50,0,-50
8444,1,1,663,1238,575
8445,1,1,38,1337,1299
8446,0,0,6,0,-6
8447,0,0,21,0,-21
8448,1,1,454,1606,1152
8449,0,0,4,0,-4
8450,0,0,40,0,-40
8451,1,0,79,0,-79
8452,0,0,115,0,-115
8453,1,1,266,1432,1166
8454,1,1,2003,1478,-525
8455,1,1,279,1478,1199
8456,1,0,27,0,-27
8457,1,0,57,0,-57
8458,1,1,677,1445,768
8459,1,1,96,1349,1253
8460,0,0,35,0,-35
8461,1,1,130,1246,1116
8462,1,0,22,0,-22
8463,1,0,43,0,-43
8464,1,0,77,0,-77
8465,0,0,45,0,-45
8466,0,0,193,0,-193
8467,0,0,17,0,-17
8468,1,1,114,1243,1129
8469,1,1,520,1833,1313
8470,1,1,112,1231,1119
8471,1,1,164,1391,1227
8472,1,0,32,0,-32
8473,1,0,39,0,-39
8474,0,0,159,0,-159
8475,0,0,47,0,-47
8476,0,0,88,0,-88
8477,1,0,14,0,-14
8478,1,1,244,1215,971
8479,0,0,14,0,-14
8480,1,0,35,0,-35
8481,1,0,30,0,-30
8482,1,1,83,1524,1441
8483,0,0,0,0,0
8484,1,1,1979,1338,-641
8485,1,1,1088,1268,180
8486,0,0,3,0,-3
8487,0,0,21,0,-21
8488,1,0,177,0,-177
8489,1,1,230,1392,1162
8490,1,0,22,0,-22
8491,0,0,132,0,-132
8492,1,0,101,0,-101
8493,0,0,25,0,-25
8494,1,0,89,0,-89
8495,1,0,18,0,-18
8496,1,1,319,1252,933
8497,0,0,26,0,-26
8498,1,1,1216,1510,294
8499,0,0,86,0,-86
8500,0,0,81,0,-81
8501,1,0,31,0,-31
8502,1,0,21,0,-21
8503,1,1,412,1237,825
8504,1,0,37,0,-37
8505,1,0,11,0,-11
8506,1,0,34,0,-34
8507,0,0,11,0,-11
8508,1,1,207,1200,993
8509,1,0,51,0,-51
8510,1,0,79,0,-79
8511,1,1,825,1289,464
8512,0,0,8,0,-8
8513,1,0,16,0,-16
8514,1,1,1439,1782,343
8515,1,1,59,1782,1723
8516,1,1,1072,1676,604
8517,1,0,9,0,-9
8518,1,1,923,1210,287
8519,0,0,68,0,-68
8520,0,0,0,0,0
8521,1,0,49,0,-49
8522,1,1,128,2439,2311
8523,1,1,1083,1689,606
8524,0,0,29,0,-29
8525,0,0,3,0,-3
8526,1,1,254,1323,1069
8527,1,0,24,0,-24
8528,1,1,46,1614,1568
8529,0,0,45,0,-45
8530,1,0,61,0,-61
8531,1,0,91,0,-91
8532,1,1,380,1229,849
8533,1,0,81,0,-81
8534,1,0,17,0,-17
8535,1,1,1068,1296,228
8536,0,0,15,0,-15
8537,1,1,494,2157,1663
8538,1,1,1168,1874,706
8539,1,0,82,0,-82
8540,0,0,12,0,-12
8541,1,0,25,0,-25
8542,0,0,18,0,-18
8543,0,0,127,0,-127
8544,1,0,73,0,-73
8545,0,0,153,0,-153
8546,1,0,16,0,-16
8547,1,1,427,1384,957
8548,1,1,357,1869,1512
8549,1,0,34,0,-34
8550,0,0,89,0,-89
8551,0,0,88,0,-88
8552,0,0,47,0,-47
8553,0,0,80,0,-80
8554,1,0,65,0,-65
8555,1,0,50,0,-50
8556,0,0,0,0,0
8557,1,0,44,0,-44
8558,1,1,914,2286,1372
8559,1,0,17,0,-17
8560,1,1,133,1988,1855
8561,1,0,130,0,-130
8562,0,0,218,0,-218
8563,1,1,163,1287,1124
8564,1,1,173,1374,1201
8565,1,1,15,1224,1209
8566,0,0,35,0,-35
8567,1,1,950,1770,820
8568,1,0,30,0,-30
8569,1,0,4,0,-4
8570,1,0,17,0,-17
8571,0,0,54,0,-54
8572,1,1,123,1690,1567
8573,1,0,80,0,-80
8574,1,1,339,1342,1003
8575,0,0,14,0,-14
8576,1,0,6,0,-6
8577,1,0,6,0,-6
8578,1,0,17,0,-17
8579,1,0,17,0,-17
8580,1,1,1578,1258,-320
8581,1,0,96,0,-96
8582,0,0,15,0,-15
8583,1,1,172,1596,1424
8584,0,0,17,0,-17
8585,1,1,135,1293,1158
8586,0,0,48,0,-48
8587,1,1,154,1327,1173
8588,1,1,376,1241,865
8589,1,1,892,1537,645
8590,0,0,35,0,-35
8591,1,1,572,1391,819
8592,1,1,758,1200,442
8593,1,1,440,1449,1009
8594,0,0,2,0,-2
8595,1,0,30,0,-30
8596,1,1,127,1238,1111
8597,1,0,69,0,-69
8598,0,0,52,0,-52
8599,1,0,45,0,-45
8600,1,0,26,0,-26
8601,0,0,55,0,-55
8602,1,1,275,1204,929
8603,0,0,47,0,-47
8604,1,1,120,1402,1282
8605,1,0,12,0,-12
8606,1,1,136,1261,1125
8607,0,0,49,0,-49
8608,1,1,1131,1294,163
8609,0,0,47,0,-47
8610,0,0,47,0,-47
8611,0,0,13,0,-13
8612,1,1,235,2232,1997
8613,1,1,33,1921,1888
8614,1,0,67,0,-67
8615,0,0,103,0,-103
8616,0,0,76,0,-76
8617,1,0,14,0,-14
8618,1,1,503,1300,797
8619,1,1,1906,1953,47
8620,1,1,179,1264,1085
8621,0,0,6,0,-6
8622,1,1,78,1233,1155
8623,1,1,243,1443,1200
8624,1,0,68,0,-68
8625,0,0,74,0,-74
8626,0,0,32,0,-32
8627,1,0,16,0,-16
8628,1,0,15,0,-15
8629,0,0,3,0,-3
8630,1,0,35,0,-35
8631,0,0,2,0,-2
8632,1,1,222,2036,1814
8633,1,1,187,1212,1025
8634,0,0,21,0,-21
8635,1,1,57,3658,3601
8636,1,1,504,1215,711
8637,1,1,1092,1212,120
8638,1,1,176,1575,1399
8639,1,1,1017,1662,645
8640,1,1,685,1569,884
8641,1,0,18,0,-18
8642,0,0,17,0,-17
8643,0,0,70,0,-70
8644,0,0,63,0,-63
8645,1,0,7,0,-7
8646,0,0,36,0,-36
8647,1,0,19,0,-19
8648,1,0,64,0,-64
8649,1,1,114,1239,1125
8650,0,0,62,0,-62
8651,0,0,12,0,-12
8652,0,0,4,0,-4
8653,0,0,23,0,-23
8654,1,0,28,0,-28
8655,1,1,2053,1619,-434
8656,0,0,30,0,-30
8657,0,0,4,0,-4
8658,1,0,30,0,-30
8659,1,1,136,1637,1501
8660,0,0,42,0,-42
8661,1,1,88,1926,1838
8662,1,1,464,1399,935
8663,1,1,347,1855,1508
8664,1,1,834,1450,616
8665,1,0,55,0,-55
8666,0,0,42,0,-42
8667,1,0,4,0,-4
8668,1,1,1017,1257,240
8669,0,0,107,0,-107
8670,1,0,39,0,-39
8671,1,0,16,0,-16
8672,1,0,76,0,-76
8673,1,1,356,1577,1221
8674,0,0,74,0,-74
8675,0,0,131,0,-131
8676,1,0,29,0,-29
8677,0,0,75,0,-75
8678,0,0,49,0,-49
8679,1,1,177,1383,1206
8680,1,1,379,1419,1040
8681,1,1,799,1859,1060
8682,1,0,212,0,-212
8683,0,0,16,0,-16
8684,0,0,16,0,-16
8685,0,0,116,0,-116
8686,1,0,158,0,-158
8687,1,0,90,0,-90
8688,1,0,78,0,-78
8689,1,1,758,1506,748
8690,0,0,116,0,-116
8691,1,1,56,1542,1486
8692,1,1,98,1348,1250
8693,1,1,136,1767,1631
8694,0,0,5,0,-5
8695,0,0,45,0,-45
8696,1,1,177,2319,2142
8697,0,0,49,0,-49
8698,1,1,255,2486,2231
8699,1,0,16,0,-16
8700,1,0,20,0,-20
8701,1,1,1233,3457,2224
8702,1,1,426,1478,1052
8703,1,0,71,0,-71
8704,0,0,0,0,0
8705,1,0,44,0,-44
8706,1,0,87,0,-87
8707,0,0,256,0,-256
8708,1,0,6,0,-6
8709,1,0,21,0,-21
8710,0,0,2,0,-2
8711,0,0,37,0,-37
8712,0,0,38,0,-38
8713,0,0,18,0,-18
8714,0,0,76,0,-76
8715,1,0,8,0,-8
8716,1,0,65,0,-65
8717,1,0,4,0,-4
8718,1,0,58,0,-58
8719,0,0,23,0,-23
8720,1,1,97,1231,1134
8721,1,1,319,1252,933
8722,1,0,92,0,-92
8723,1,0,10,0,-10
8724,0,0,90,0,-90
8725,1,1,268,1361,1093
8726,1,0,7,0,-7
8727,1,1,1252,1317,65
8728,1,0,31,0,-31
8729,0,0,0,0,0
8730,1,0,74,0,-74
8731,1,1,144,1464,1320
8732,0,0,110,0,-110
8733,0,0,27,0,-27
8734,0,0,17,0,-17
8735,0,0,18,0,-18
8736,0,0,52,0,-52
8737,1,0,48,0,-48
8738,1,0,21,0,-21
8739,0,0,15,0,-15
8740,0,0,15,0,-15
8741,1,1,266,1554,1288
8742,0,0,59,0,-59
8743,0,0,171,0,-171
8744,1,1,132,1460,1328
8745,1,1,630,1238,608
8746,1,0,60,0,-60
8747,1,0,13,0,-13
8748,0,0,52,0,-52
8749,0,0,6,0,-6
8750,1,0,15,0,-15
8751,1,1,193,2465,2272
8752,0,0,6,0,-6
8753,1,1,238,1278,1040
8754,1,0,15,0,-15
8755,0,0,4,0,-4
8756,1,0,45,0,-45
8757,1,1,908,1255,347
8758,1,1,343,1956,1613
8759,0,0,56,0,-56
8760,0,0,162,0,-162
8761,1,1,454,1450,996
8762,0,0,11,0,-11
8763,1,0,44,0,-44
8764,1,1,262,1687,1425
8765,1,1,1607,1267,-340
8766,1,0,34,0,-34
8767,1,1,444,1558,1114
8768,0,0,23,0,-23
8769,0,0,12,0,-12
8770,1,1,923,1648,725
8771,1,0,48,0,-48
8772,1,1,245,1412,1167
8773,1,0,48,0,-48
8774,1,0,8,0,-8
8775,1,1,1360,1559,199
8776,0,0,88,0,-88
8777,1,0,1,0,-1
8778,1,1,44,1700,1656
8779,1,0,85,0,-85
8780,1,1,477,1224,747
8781,1,1,1075,1221,146
8782,1,1,177,1281,1104
8783,1,1,845,1243,398
8784,1,1,419,1333,914
8785,1,1,1257,1860,603
8786,1,1,574,2118,1544
8787,1,0,20,0,-20
8788,0,0,40,0,-40
8789,0,0,88,0,-88
8790,0,0,8,0,-8
8791,1,0,34,0,-34
8792,0,0,41,0,-41
8793,1,0,11,0,-11
8794,1,0,42,0,-42
8795,1,0,13,0,-13
8796,1,1,216,2000,1784
8797,1,1,730,2394,1664
8798,0,0,34,0,-34
8799,1,0,41,0,-41
8800,0,0,9,0,-9
8801,1,0,9,0,-9
8802,0,0,1,0,-1
8803,1,1,1220,1549,329
8804,0,0,22,0,-22
8805,1,1,604,1450,846
8806,1,1,165,1781,1616
8807,0,0,0,0,0
8808,0,0,77,0,-77
8809,0,0,14,0,-14
8810,0,0,47,0,-47
8811,0,0,42,0,-42
8812,1,1,90,1619,1529
8813,0,0,80,0,-80
8814,1,1,108,1275,1167
8815,1,1,980,1421,441
8816,0,0,3,0,-3
8817,0,0,59,0,-59
8818,0,0,7,0,-7
8819,1,1,1608,1526,-82
8820,1,0,4,0,-4
8821,0,0,88,0,-88
8822,0,0,5,0,-5
8823,1,1,2222,1590,-632
8824,1,0,2,0,-2
8825,0,0,166,0,-166
8826,0,0,1,0,-1
8827,1,1,173,1608,1435
8828,0,0,177,0,-177
8829,1,0,10,0,-10
8830,0,0,53,0,-53
8831,0,0,2,0,-2
8832,1,1,633,1366,733
8833,0,0,9,0,-9
8834,0,0,19,0,-19
8835,1,1,178,1250,1072
8836,1,1,475,1664,1189
8837,1,1,905,1822,917
8838,1,1,83,1288,1205
8839,1,0,87,0,-87
8840,1,0,142,0,-142
8841,1,0,7,0,-7
8842,0,0,5,0,-5
8843,1,1,1462,1229,-233
8844,0,0,16,0,-16
8845,0,0,32,0,-32
8846,1,1,231,2411,2180
8847,1,1,184,1542,1358
8848,0,0,49,0,-49
8849,1,0,24,0,-24
8850,0,0,22,0,-22
8851,0,0,7,0,-7
8852,1,0,69,0,-69
8853,0,0,24,0,-24
8854,0,0,50,0,-50
8855,0,0,138,0,-138
8856,1,1,355,1245,890
8857,0,0,8,0,-8
8858,1,1,1026,1329,303
8859,1,1,423,1316,893
8860,0,0,39,0,-39
8861,1,1,539,1879,1340
8862,1,1,679,1202,523
8863,0,0,21,0,-21
8864,0,0,50,0,-50
8865,1,1,62,1329,1267
8866,1,1,968,1384,416
8867,0,0,83,0,-83
8868,1,1,89,1284,1195
8869,1,0,4,0,-4
8870,0,0,47,0,-47
8871,0,0,81,0,-81
8872,1,0,35,0,-35
8873,1,1,702,1721,1019
8874,0,0,26,0,-26
8875,1,1,237,1318,1081
8876,1,1,83,1893,1810
8877,1,1,321,1474,1153
8878,1,1,322,1207,885
8879,1,1,149,1209,1060
8880,0,0,0,0,0
8881,0,0,128,0,-128
8882,1,0,113,0,-113
8883,1,0,6,0,-6
8884,0,0,134,0,-134
8885,0,0,20,0,-20
8886,1,1,488,1647,1159
8887,1,1,753,1377,624
8888,1,0,32,0,-32
8889,0,0,40,0,-40
8890,1,1,500,1367,867
8891,1,0,8,0,-8
8892,0,0,71,0,-71
8893,1,1,466,1458,992
8894,1,1,191,1384,1193
8895,0,0,4,0,-4
8896,0,0,227,0,-227
8897,1,1,828,1279,451
8898,1,1,1585,1263,-322
8899,0,0,15,0,-15
8900,1,0,2,0,-2
8901,1,0,102,0,-102
8902,0,0,7,0,-7
8903,1,0,24,0,-24
8904,0,0,3,0,-3
8905,1,0,13,0,-13
8906,0,0,60,0,-60
8907,1,1,315,1567,1252
8908,1,1,38,1264,1226
8909,1,1,345,2170,1825
8910,1,1,798,1326,528
8911,1,0,68,0,-68
8912,1,1,99,1643,1544
8913,0,0,31,0,-31
8914,1,1,3748,1369,-2379
8915,0,0,52,0,-52
8916,1,1,447,1261,814
8917,1,0,2,0,-2
8918,0,0,45,0,-45
8919,1,1,1455,1681,226
8920,0,0,13,0,-13
8921,1,1,387,1651,1264
8922,1,1,748,1230,482
8923,1,0,46,0,-46
8924,1,1,1689,1478,-211
8925,1,1,570,1466,896
8926,0,0,10,0,-10
8927,0,0,69,0,-69
8928,0,0,63,0,-63
8929,0,0,22,0,-22
8930,0,0,33,0,-33
8931,1,0,10,0,-10
8932,1,0,26,0,-26
8933,1,1,1154,1560,406
8934,0,0,4,0,-4
8935,1,1,606,1258,652
8936,0,0,47,0,-47
8937,1,0,32,0,-32
8938,0,0,35,0,-35
8939,1,0,66,0,-66
8940,0,0,16,0,-16
8941,1,1,75,1656,1581
8942,0,0,56,0,-56
8943,1,0,17,0,-17
8944,0,0,6,0,-6
8945,0,0,147,0,-147
8946,1,0,27,0,-27
8947,0,0,192,0,-192
8948,0,0,174,0,-174
8949,0,0,62,0,-62
8950,1,0,46,0,-46
8951,0,0,37,0,-37
8952,1,0,32,0,-32
8953,1,1,307,1251,944
8954,1,0,63,0,-63
8955,1,0,63,0,-63
8956,1,0,48,0,-48
8957,0,0,102,0,-102
8958,1,1,1718,1606,-112
8959,1,0,12,0,-12
8960,1,1,1481,1451,-30
8961,0,0,37,0,-37
8962,0,0,25,0,-25
8963,1,0,5,0,-5
8964,1,1,85,1227,1142
8965,0,0,5,0,-5
8966,1,1,1779,1541,-238
8967,0,0,82,0,-82
8968,0,0,11,0,-11
8969,1,1,192,1214,1022
8970,1,1,282,1255,973
8971,1,0,138,0,-138
8972,0,0,21,0,-21
8973,0,0,65,0,-65
8974,1,0,0,0,0
8975,1,1,270,1884,1614
8976,1,0,46,0,-46
8977,1,1,488,1380,892
8978,0,0,14,0,-14
8979,0,0,78,0,-78
8980,0,0,17,0,-17
8981,1,1,166,1328,1162
8982,1,0,46,0,-46
8983,1,1,310,1451,1141
8984,1,0,51,0,-51
8985,0,0,98,0,-98
8986,0,0,74,0,-74
8987,0,0,20,0,-20
8988,1,1,802,1675,873
8989,1,1,169,2824,2655
8990,1,0,2,0,-2
8991,0,0,18,0,-18
8992,0,0,74,0,-74
8993,1,0,59,0,-59
8994,0,0,28,0,-28
8995,1,0,123,0,-123
8996,0,0,5,0,-5
8997,0,0,91,0,-91
8998,1,1,52,1210,1158
8999,1,0,5,0,-5
9000,1,1,667,1209,542
9001,0,0,7,0,-7
9002,1,0,27,0,-27
9003,1,1,162,1379,1217
9004,1,0,5,0,-5
9005,1,1,38,1505,1467
9006,1,1,349,1329,980
9007,0,0,22,0,-22
9008,0,0,58,0,-58
9009,0,0,5,0,-5
9010,0,0,245,0,-245
9011,0,0,148,0,-148
9012,1,0,127,0,-127
9013,1,1,381,1784,1403
9014,0,0,12,0,-12
9015,0,0,81,0,-81
9016,1,0,17,0,-17
9017,1,1,1088,1396,308
9018,0,0,23,0,-23
9019,0,0,49,0,-49
9020,0,0,68,0,-68
9021,1,0,14,0,-14
9022,1,1,230,1290,1060
9023,1,0,99,0,-99
9024,1,0,74,0,-74
9025,1,0,17,0,-17
9026,1,0,49,0,-49
9027,1,1,1693,2414,721
9028,1,0,5,0,-5
9029,1,1,500,1407,907
9030,1,0,87,0,-87
9031,1,0,26,0,-26
9032,1,0,6,0,-6
9033,1,0,92,0,-92
9034,1,1,216,1377,1161
9035,1,1,550,1314,764
9036,1,1,241,1485,1244
9037,1,1,258,1339,1081
9038,0,0,28,0,-28
9039,0,0,50,0,-50
9040,1,1,900,1313,413
9041,1,1,956,1441,485
9042,1,1,181,1728,1547
9043,1,0,6,0,-6
9044,0,0,0,0,0
9045,0,0,8,0,-8
9046,1,0,149,0,-149
9047,1,0,5,0,-5
9048,1,1,245,1592,1347
9049,1,1,433,1323,890
9050,1,0,23,0,-23
9051,1,1,404,1264,860
9052,1,1,531,1637,1106
9053,0,0,126,0,-126
9054,0,0,55,0,-55
9055,0,0,126,0,-126
9056,1,0,14,0,-14
9057,1,1,753,1776,1023
